107	http://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Brotogeris_jugularis_-UCV_-Maracay_-Venezuela-8.jpg/220px-Brotogeris_jugularis_-UCV_-Maracay_-Venezuela-8.jpg	110
108	http://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Pionus_sordidus_-two_captive-4a.jpg/220px-Pionus_sordidus_-two_captive-4a.jpg	111
109	http://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Pionus_menstruus_-in_captivity.jpg/300px-Pionus_menstruus_-in_captivity.jpg	112
110	http://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Amazona_mercenaria_-Ecuador_-Andes-8-4c.jpg/220px-Amazona_mercenaria_-Ecuador_-Andes-8-4c.jpg	113
111	http://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Forpus_xanthopterygius_-Goias%2C_Brazil_-male-8.jpg/300px-Forpus_xanthopterygius_-Goias%2C_Brazil_-male-8.jpg	114
112	http://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Forpus_conspicillatus_-Colombia_-pair-8-3c.jpg/300px-Forpus_conspicillatus_-Colombia_-pair-8-3c.jpg	115
113	http://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Pyrrhura_viridicata.jpg/220px-Pyrrhura_viridicata.jpg	116
114	http://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Aratinga_pertinax_-national_park_-Aruba-8.jpg/260px-Aratinga_pertinax_-national_park_-Aruba-8.jpg	117
115	http://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Ara_militaris_-London_Zoo-8a.jpg/220px-Ara_militaris_-London_Zoo-8a.jpg	118
116	http://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Aratinga_wagleri_-Jurong_BirdPark-4.jpg/260px-Aratinga_wagleri_-Jurong_BirdPark-4.jpg	119
117	http://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Sakesphorus_canadensis_Black-crested_Antshrike.jpg/220px-Sakesphorus_canadensis_Black-crested_Antshrike.jpg	120
118	http://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Thamnophilus_doliatus_-Goias%2C_Brazil-8.jpg/220px-Thamnophilus_doliatus_-Goias%2C_Brazil-8.jpg	121
119	http://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Status_iucn3.1_LC.svg/220px-Status_iucn3.1_LC.svg.png	122
120	http://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/ThamnophilusMelanonotusWolf.jpg/220px-ThamnophilusMelanonotusWolf.jpg	123
121	http://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/White-fringed_Antwren_%28Formicivora_grisea%29.JPG/220px-White-fringed_Antwren_%28Formicivora_grisea%29.JPG	124
122	http://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Drymophila_klagesi_%28Klages%27s_Antbird%29_-_female_and_male_%287612302738%29.jpg/220px-Drymophila_klagesi_%28Klages%27s_Antbird%29_-_female_and_male_%287612302738%29.jpg	125
123	http://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Grallaria_bangsi.jpg/220px-Grallaria_bangsi.jpg	126
124	http://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Rufous_Antpitta%2C_Tapichalaca%2C_Ecuador_%285746102588%29.jpg/220px-Rufous_Antpitta%2C_Tapichalaca%2C_Ecuador_%285746102588%29.jpg	127
125	http://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Status_iucn3.1_LC.svg/220px-Status_iucn3.1_LC.svg.png	128
